curve_name,number_of_classes,relative_accuracy,std
continual_backpropagation,32.61904761904762,0.6908073329457307,0.096691040348717
continual_backpropagation,32.857142857142854,0.6991332582297455,0.09658306021628049
continual_backpropagation,33.095238095238095,0.7074591835137606,0.09647508008384392
continual_backpropagation,33.33333333333333,0.7157851087977752,0.09636709995140733
continual_backpropagation,33.57142857142857,0.7241110340817903,0.09625911981897081
continual_backpropagation,33.80952380952381,0.7324369593658053,0.09615113968653421
continual_backpropagation,34.04761904761905,0.7407628846498204,0.0960431595540977
continual_backpropagation,34.285714285714285,0.7490888099338351,0.09593517942166119
continual_backpropagation,34.52380952380952,0.7574147352178499,0.09582719928922459
continual_backpropagation,34.76190476190476,0.765740660501865,0.09571921915678802
continual_backpropagation,35.0,0.7740665857858798,0.09561123902435151
continual_backpropagation,35.23809523809524,0.7823925110698949,0.09550325889191494
continual_backpropagation,35.476190476190474,0.7907184363539097,0.09539527875947834
continual_backpropagation,35.71428571428571,0.7990443616379245,0.0952872986270418
continual_backpropagation,35.95238095238095,0.8073702869219395,0.09517931849460523
continual_backpropagation,36.19047619047619,0.8156962122059545,0.09507133836216872
continual_backpropagation,36.42857142857143,0.8240221374899696,0.09496335822973215
continual_backpropagation,36.666666666666664,0.8323480627739842,0.0948553780972956
continual_backpropagation,36.9047619047619,0.8406739880579991,0.09474739796485904
continual_backpropagation,37.14285714285714,0.8489999133420141,0.0946394178324225
continual_backpropagation,37.38095238095238,0.857325838626029,0.09453143769998593
continual_backpropagation,37.61904761904762,0.8656517639100442,0.09442345756754936
continual_backpropagation,37.857142857142854,0.8739776891940588,0.09431547743511282
continual_backpropagation,38.095238095238095,0.8781539546141283,0.09420749730267625
continual_backpropagation,38.33333333333333,0.8761057302382793,0.09409951717023973
continual_backpropagation,38.57142857142857,0.8740575058624303,0.09399153703780311
continual_backpropagation,38.80952380952381,0.8720092814865812,0.09388355690536665
continual_backpropagation,39.047619047619044,0.8699610571107321,0.09377557677293005
continual_backpropagation,39.285714285714285,0.8679128327348832,0.09366759664049348
continual_backpropagation,39.52380952380952,0.8658646083590342,0.09355961650805694
continual_backpropagation,39.76190476190476,0.863816383983185,0.09345163637562037
continual_backpropagation,40.0,0.8617681596073361,0.09334365624318383
continual_backpropagation,40.238095238095234,0.859719935231487,0.09323567611074726
continual_backpropagation,40.476190476190474,0.857671710855638,0.09312769597831075
continual_backpropagation,40.714285714285715,0.855623486479789,0.09301971584587415
continual_backpropagation,40.95238095238095,0.85357526210394,0.09291173571343764
continual_backpropagation,41.19047619047619,0.8515270377280909,0.09280375558100107
continual_backpropagation,41.42857142857142,0.849478813352242,0.0926957754485645
continual_backpropagation,41.666666666666664,0.8474305889763929,0.09258779531612796
continual_backpropagation,41.904761904761905,0.8453823646005438,0.09247981518369139
continual_backpropagation,42.14285714285714,0.8433341402246948,0.09237183505125482
continual_backpropagation,42.38095238095238,0.8412859158488458,0.09226385491881828
continual_backpropagation,42.61904761904762,0.8392376914729968,0.09215587478638176
continual_backpropagation,42.857142857142854,0.8371894670971478,0.09204789465394514
continual_backpropagation,43.095238095238095,0.8351412427212987,0.09193991452150865
continual_backpropagation,43.33333333333333,0.8330930183454497,0.09183193438907206
continual_backpropagation,43.57142857142857,0.8310447939696006,0.09172395425663551
continual_backpropagation,43.80952380952381,0.8289965695937517,0.09161597412419897
continual_backpropagation,44.047619047619044,0.8269483452179026,0.0915079939917624
continual_backpropagation,44.285714285714285,0.8249001208420536,0.09140001385932586
continual_backpropagation,44.52380952380952,0.8228518964662046,0.0912920337268893
continual_backpropagation,44.76190476190476,0.8208036720903555,0.09118405359445278
continual_backpropagation,45.0,0.8187554477145065,0.09107607346201615
continual_backpropagation,45.238095238095234,0.8163670872842358,0.09096809332957967
continual_backpropagation,45.476190476190474,0.813978726853965,0.0908601131971431
continual_backpropagation,45.714285714285715,0.8115903664236941,0.09075213306470656
continual_backpropagation,45.95238095238095,0.8092020059934233,0.09064415293226999
continual_backpropagation,46.19047619047619,0.8068136455631525,0.09053617279983342
continual_backpropagation,46.42857142857142,0.8044252851328817,0.09042819266739685
continual_backpropagation,46.666666666666664,0.8020369247026109,0.09032021253496031
continual_backpropagation,46.904761904761905,0.7996485642723402,0.0902122324025238
continual_backpropagation,47.14285714285714,0.7972602038420694,0.09010425227008717
continual_backpropagation,47.38095238095238,0.7948718434117986,0.08999627213765068
continual_backpropagation,47.61904761904761,0.7924834829815278,0.08988829200521409
continual_backpropagation,47.857142857142854,0.7900951225512569,0.08978031187277755
continual_backpropagation,48.095238095238095,0.7877067621209861,0.089672331740341
continual_backpropagation,48.33333333333333,0.7853184016907154,0.08956435160790444
continual_backpropagation,48.57142857142857,0.7829300412604446,0.0894563714754679
continual_backpropagation,48.80952380952381,0.7807105850308512,0.0893483913430313
continual_backpropagation,49.047619047619044,0.7793202948773108,0.08924041121059478
continual_backpropagation,49.285714285714285,0.7779300047237703,0.08913243107815819
continual_backpropagation,49.52380952380952,0.7765397145702297,0.0890244509457217
continual_backpropagation,49.76190476190476,0.7751494244166892,0.08891647081328513
continual_backpropagation,50.0,0.7737591342631486,0.08880849068084859
continual_backpropagation,50.238095238095234,0.7818926536334175,0.08870051054841202
continual_backpropagation,50.476190476190474,0.7900261730036865,0.08859253041597542
continual_backpropagation,50.71428571428571,0.7981596923739555,0.08848455028353888
continual_backpropagation,50.95238095238095,0.8062932117442245,0.08837657015110234
continual_backpropagation,51.19047619047619,0.8144267311144936,0.08826859001866581
continual_backpropagation,51.42857142857142,0.8225602504847626,0.0881606098862292
continual_backpropagation,51.666666666666664,0.8306937698550315,0.08805262975379272
continual_backpropagation,51.904761904761905,0.8388272892253006,0.08794464962135615
continual_backpropagation,52.14285714285714,0.8469608085955695,0.08783666948891958
continual_backpropagation,52.38095238095238,0.8550943279658385,0.08772868935648301
continual_backpropagation,52.61904761904761,0.8632278473361074,0.08762070922404645
continual_backpropagation,52.857142857142854,0.8713613667063764,0.0875127290916099
continual_backpropagation,53.095238095238095,0.8794948860766457,0.08740474895917333
continual_backpropagation,53.33333333333333,0.8876284054469145,0.08729676882673683
continual_backpropagation,53.57142857142857,0.8957619248171835,0.08718878869430022
continual_backpropagation,53.80952380952381,0.9038954441874527,0.0870808085618637
continual_backpropagation,54.047619047619044,0.9120289635577215,0.08697282842942715
continual_backpropagation,54.285714285714285,0.9201624829279904,0.08686484829699058
continual_backpropagation,54.52380952380952,0.9282960022982595,0.08675686816455404
continual_backpropagation,54.76190476190476,0.9364295216685284,0.08664888803211747
continual_backpropagation,55.0,0.9445630410387976,0.0865409078996809
continual_backpropagation,55.238095238095234,0.9450775127900191,0.08643292776724433
continual_backpropagation,55.476190476190474,0.9455919845412404,0.08632494763480784
continual_backpropagation,55.71428571428571,0.9461064562924617,0.08621696750237123
continual_backpropagation,55.95238095238095,0.9466209280436831,0.0861089873699347
continual_backpropagation,56.19047619047619,0.9471353997949045,0.08600100723749816
