timesteps,average_return,std
3.997656250000000000e+05,5.843622858523244759e+02,1.797756098576982424e+02
4.010937500000000000e+05,5.800563589155634645e+02,2.093688217475280737e+02
4.024218750000000000e+05,5.719083647988350094e+02,1.940742688251903871e+02
4.037500000000000000e+05,5.407975248519832121e+02,1.990471751154123865e+02
4.050781250000000000e+05,5.306281867404331933e+02,2.090391754396676731e+02
4.064062500000000000e+05,5.321884337837379917e+02,2.007172860898679119e+02
4.077343750000000000e+05,5.130086064036486277e+02,2.003993682780673566e+02
4.090625000000000000e+05,5.268615114556373555e+02,2.005618755958826682e+02
4.103906250000000000e+05,5.177918872581311689e+02,1.947741791943815315e+02
4.117187500000000000e+05,5.143880396617867063e+02,1.982606691448564789e+02
4.130468750000000000e+05,5.189224717156502038e+02,1.987625134865840266e+02
4.143750000000000000e+05,5.393669164438363168e+02,1.953961988720485294e+02
4.157031250000000000e+05,5.482140725103438399e+02,1.877454311252137984e+02
4.170312500000000000e+05,5.544925813199669165e+02,1.976342390613730515e+02
4.183593750000000000e+05,5.587107516360417776e+02,1.901817992669446653e+02
4.196875000000000000e+05,6.080673347188617299e+02,1.842301769137270071e+02
4.210156250000000000e+05,6.195406718799343935e+02,1.833017316325423280e+02
4.223437500000000000e+05,6.268418394458601597e+02,1.700160296158167910e+02
4.236718750000000000e+05,6.112481193822940213e+02,1.696264047546862912e+02
4.250000000000000000e+05,0.000000000000000000e+00,8.443849980498742980e+01
