timesteps,average_return,std
3.081250000000000000e+05,8.658282277304570016e+02,1.295857621083994218e+02
3.094531250000000000e+05,8.729467988043722926e+02,1.248486696387996204e+02
3.107812500000000000e+05,8.892695609026312695e+02,1.149580504439826143e+02
3.121093750000000000e+05,8.730451562925599092e+02,1.221869637521195386e+02
3.134375000000000000e+05,8.370741204007242686e+02,1.257235443602896510e+02
3.147656250000000000e+05,8.337444095569233014e+02,1.163723667030000968e+02
3.160937500000000000e+05,8.218899822803256257e+02,1.214841304482262245e+02
3.174218750000000000e+05,7.829081159122417830e+02,1.026272046644298399e+02
3.187500000000000000e+05,0.000000000000000000e+00,6.272140718707630214e+01
3.200781250000000000e+05,0.000000000000000000e+00,6.955033438977432070e+01
3.214062500000000000e+05,0.000000000000000000e+00,7.409655688002096952e+01
3.227343750000000000e+05,4.781324105298629235e+01,8.980861577135966911e+01
3.240625000000000000e+05,7.121236949079285239e+01,8.029965356856443748e+01
3.253906250000000000e+05,1.209449252135725033e+02,8.330045277677380966e+01
3.267187500000000000e+05,1.303785663896148890e+02,1.017465453737111289e+02
3.280468750000000000e+05,1.384421668278491211e+02,9.119866075414037709e+01
3.293750000000000000e+05,1.358493521239843460e+02,9.551051139737175788e+01
3.307031250000000000e+05,1.320888669192414966e+02,9.783134429014654643e+01
3.320312500000000000e+05,1.563843830356335047e+02,1.064711909608977010e+02
3.333593750000000000e+05,1.830210140032553454e+02,1.069125354872822697e+02
3.346875000000000000e+05,2.068334536593090718e+02,1.064714786306752501e+02
3.360156250000000000e+05,2.439009267376408161e+02,1.097509786829664762e+02
3.373437500000000000e+05,2.649984040965101713e+02,1.023337448640900220e+02
