curve_name,timesteps,average_return,std
Lifelong METRA,354609.375,426.4278426799776,109.16641191721016
Lifelong METRA,355937.5,442.7019120306948,97.23609401794805
Lifelong METRA,357265.625,445.197820907016,95.74567952320093
Lifelong METRA,358593.75,448.18533630277676,104.73364244870308
Lifelong METRA,359921.875,476.27772123145206,89.28820245596022
Lifelong METRA,361250.0,471.6838250038369,88.49163608603962
Lifelong METRA,362578.125,464.88432460218064,81.05839420095121
Lifelong METRA,363906.25,500.1246275588911,87.11867477143058
Lifelong METRA,365234.375,536.956106839297,88.68457274211703
Lifelong METRA,366562.5,542.9315003963451,88.79027978687063
Lifelong METRA,367890.625,552.6164710488695,90.58338272413373
Lifelong METRA,369218.75,511.8299845679268,78.72281323905094
Lifelong METRA,370546.875,527.806337211588,85.41803669085488
Lifelong METRA,371875.0,573.0529361142399,83.0761670390569
Lifelong METRA,373203.125,564.9577605406665,78.86397095276891
Lifelong METRA,374531.25,569.1803705585874,95.17028083211105
Lifelong METRA,375859.375,582.0588627078503,87.61851325864158
Lifelong METRA,377187.5,580.8013129167496,90.84014541255299
Lifelong METRA,378515.625,611.4410425866052,94.61991682766127
Lifelong METRA,379843.75,634.9474042624929,90.49089248813779
Lifelong METRA,381171.875,609.1018122120062,91.95473634268774
Lifelong METRA,382500.0,604.6715415565503,103.7229504650835
Lifelong METRA,383828.125,635.7276663271982,95.12689862949513
Lifelong METRA,385156.25,640.5567534162849,106.19289288181432
Lifelong METRA,386484.375,660.6836140544688,97.28247475044304
Lifelong METRA,387812.5,679.1108073027824,103.34629419164865
Lifelong METRA,389140.625,679.1672445196616,110.41652688954748
Lifelong METRA,390468.75,661.8069913354861,108.83037024566413
Lifelong METRA,391796.875,688.8476912712421,110.75916094794651
Lifelong METRA,393125.0,653.8876333000286,113.2039629433348
Lifelong METRA,394453.125,661.9818442978608,111.0375974607686
Lifelong METRA,395781.25,700.4183936806319,127.60461436975658
Lifelong METRA,397109.375,689.7145207601696,141.05515024770688
Lifelong METRA,398437.5,691.8887096423833,122.55682224200875
Lifelong METRA,399765.625,738.8319777696967,120.5626616906109
Lifelong METRA,401093.75,721.2329071248047,128.24562866630384
Lifelong METRA,402421.875,764.1838213877685,118.29683087087182
Lifelong METRA,403750.0,730.9277469819738,133.33218457846837
Lifelong METRA,405078.125,729.8428299944344,138.1782025133112
Lifelong METRA,406406.25,758.5930983482021,122.62099250499604
Lifelong METRA,407734.375,758.5400527064745,127.9517972834567
Lifelong METRA,409062.5,749.8029095797625,126.13591404959537
Lifelong METRA,410390.625,772.7242343246968,141.01364943832337
Lifelong METRA,411718.75,748.4976263176776,124.37398942779578
Lifelong METRA,413046.875,779.1058687892939,122.03053139296766
Lifelong METRA,414375.0,746.2758498921133,123.4935297956086
Lifelong METRA,415703.125,704.9611701064532,131.12948120068518
Lifelong METRA,417031.25,718.3458270201186,126.23003112725593
Lifelong METRA,418359.375,767.7010268305982,126.43853682115267
Lifelong METRA,419687.5,791.7212478167136,124.3405665662194
Lifelong METRA,421015.625,803.4191153869308,113.77451733113432
Lifelong METRA,422343.75,815.5247480262026,121.34524619079296
Lifelong METRA,423671.875,835.8245135425104,110.57993727734298
Lifelong METRA,425000.0,0.0,71.69699095440225
METRA,0.0,0.0,72.87002734812037
METRA,1328.125,8.823987174824657,65.29441380459721
METRA,2656.25,81.78703163884454,50.81001333078019
METRA,3984.375,133.56833581676176,60.47265411248865
METRA,5312.5,167.83548329897224,57.00704833916954
METRA,6640.625,183.20862596047218,54.63420192858693
METRA,7968.75,235.77585575441378,34.42082784213443
METRA,9296.875,308.06602791225805,40.14873034728836
METRA,10625.0,309.3646550231527,36.72696912226278
METRA,11953.125,279.6382798623839,33.721448120372955
METRA,13281.25,252.73933986498434,29.59756231978055
METRA,14609.375,257.2940159199449,36.60908168778148
METRA,15937.5,285.10032834890154,34.458659452613375
METRA,17265.625,282.45699342889503,33.10163547423271
METRA,18593.75,307.55547207044543,43.630986611304166
METRA,19921.875,349.64327723130117,47.81821504382208
METRA,21250.0,384.72988907180263,43.54753864642565
METRA,22578.125,429.68761057270734,51.834260775988696
METRA,23906.25,433.3012073994146,50.48867832074926
METRA,25234.375,478.5706654900843,47.9147240547251
METRA,26562.5,524.7609257371989,61.25124483460495
METRA,27890.625,523.9274411907719,55.577236632223595
METRA,29218.75,571.1584375815053,64.37819503721006
METRA,30546.875,599.2536170126691,55.734182746548825
METRA,31875.0,615.0866219108626,50.164408126548864
METRA,33203.125,648.3260189942675,46.24555609287121
METRA,34531.25,631.1439738415614,61.421983780132564
METRA,35859.375,642.5729125638805,59.06459152948551
METRA,37187.5,684.5437792142401,53.85496084338474
METRA,38515.625,662.7914914122769,51.867956932971325
METRA,39843.75,641.7913396876969,55.042900359019
METRA,41171.875,671.117025712629,52.19443010314854
METRA,42500.0,689.82267650163,45.383467469585554
METRA,43828.125,707.2358344404529,40.65638581937645
METRA,45156.25,716.3003361428061,38.303849513836155
